step,timestamp,asset,timeframe,split,episode_id,run_id,seed,bar_index,price,action_raw,position,reward,gross_return,net_return,equity,pnl,commission_paid,slippage_paid,trade_cost,trades
213,2017-11-02 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,213,284.02,0.05502736568450928,1.0,-0.00034799999999995636,-0.00034667466276420885,-0.00034667466276420885,10034.749999999998,-3.4799999999995634,0.0,,0.0,20
214,2017-11-02 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,214,287.06,0.11721670627593994,1.0,0.0003039999999999054,0.0003029472582773915,0.0003029472582773915,10037.789999999997,3.039999999999054,0.0,,0.0,20
215,2017-11-02 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,215,283.12,0.1333218812942505,1.0,-0.000393999999999869,-0.00039251667946815896,-0.00039251667946815896,10033.849999999999,-3.9399999999986903,0.0,,0.0,20
216,2017-11-03 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,216,287.52,0.15535461902618408,1.0,0.00043999999999996364,0.0004385156246106566,0.0004385156246106566,10038.249999999998,4.399999999999636,0.0,,0.0,20
217,2017-11-03 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,217,290.36,0.12077498435974121,1.0,0.00028400000000001455,0.0002829178392648266,0.0002829178392648266,10041.089999999998,2.8400000000001455,0.0,,0.0,20
218,2017-11-03 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,218,294.64,0.09158492088317871,1.0,0.0004279999999998836,0.0004262485447295898,0.0004262485447295898,10045.369999999997,4.279999999998836,0.0,,0.0,20
219,2017-11-03 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,219,297.16,0.09331333637237549,1.0,0.00025200000000004364,0.0002508618398327227,0.0002508618398327227,10047.889999999998,2.5200000000004366,0.0,,0.0,20
220,2017-11-03 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,220,298.94,0.10558140277862549,1.0,0.00017800000000006548,0.00017715162088763464,0.00017715162088763464,10049.669999999998,1.7800000000006548,0.0,,0.0,20
221,2017-11-03 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,221,304.08,0.09311270713806152,1.0,0.0005139999999999418,0.0005114595802647668,0.0005114595802647668,10054.809999999998,5.139999999999418,0.0,,0.0,20
222,2017-11-04 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,222,294.99,0.0403670072555542,1.0,-0.0009090000000000145,-0.0009040449297401092,-0.0009040449297401092,10045.719999999998,-9.090000000000146,0.0,,0.0,20
223,2017-11-04 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,223,297.81,0.035935163497924805,1.0,0.0002819999999999709,0.00028071656386995754,0.00028071656386995754,10048.539999999997,2.819999999999709,0.0,,0.0,20
224,2017-11-04 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,224,299.17,0.03575599193572998,1.0,0.00013600000000005822,0.00013534304486030631,0.00013534304486030631,10049.899999999998,1.360000000000582,0.0,,0.0,20
225,2017-11-04 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,225,299.88,0.07856297492980957,1.0,7.099999999991269e-05,7.06474691289592e-05,7.06474691289592e-05,10050.609999999997,0.7099999999991269,0.0,,0.0,20
226,2017-11-04 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,226,297.9,0.06192421913146973,1.0,-0.00019799999999995635,-0.00019700296797901462,-0.00019700296797901462,10048.629999999997,-1.9799999999995634,0.0,,0.0,20
227,2017-11-04 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,227,298.04,0.06039261817932129,1.0,1.4000000000123692e-05,1.3932247480625414e-05,1.3932247480625414e-05,10048.769999999999,0.1400000000012369,0.0,,0.0,20
228,2017-11-05 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,228,299.14,0.08654475212097168,1.0,0.00010999999999985448,0.00010946613366596558,0.00010946613366596558,10049.869999999997,1.0999999999985448,0.0,,0.0,20
229,2017-11-05 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,229,297.87,0.07667064666748047,1.0,-0.00012699999999986176,-0.00012636979383799172,-0.00012636979383799172,10048.599999999999,-1.2699999999986176,0.0,,0.0,20
230,2017-11-05 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,230,297.63,0.06932282447814941,1.0,-2.400000000016007e-05,-2.388392412889365e-05,-2.388392412889365e-05,10048.359999999997,-0.2400000000016007,0.0,,0.0,20
231,2017-11-05 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,231,295.78,0.08062291145324707,1.0,-0.00018499999999985447,-0.00018410964575299305,-0.00018410964575299305,10046.509999999998,-1.8499999999985448,0.0,,0.0,20
232,2017-11-05 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,232,294.17,0.10831177234649658,1.0,-0.0001610000000000582,-0.00016025465559687716,-0.00016025465559687716,10044.899999999998,-1.610000000000582,0.0,,0.0,20
233,2017-11-05 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,233,295.53,0.09350407123565674,1.0,0.00013600000000005822,0.00013539208951812186,0.00013539208951812186,10046.259999999998,1.360000000000582,0.0,,0.0,20
234,2017-11-06 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,234,293.2,0.15936994552612305,1.0,-0.00023299999999999273,-0.00023192710521128537,-0.00023192710521128537,10043.929999999998,-2.3299999999999272,0.0,,0.0,20
235,2017-11-06 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,235,293.94,0.0936281681060791,1.0,7.399999999997818e-05,7.367633983906516e-05,7.367633983906516e-05,10044.669999999998,0.7399999999997817,0.0,,0.0,20
236,2017-11-06 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,236,300.98,0.0965646505355835,1.0,0.0007039999999999054,0.0007008692172066434,0.0007008692172066434,10051.709999999997,7.039999999999054,0.0,,0.0,20
237,2017-11-06 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,237,301.34,0.1541835069656372,1.0,3.600000000005821e-05,3.581480166067089e-05,3.581480166067089e-05,10052.069999999998,0.3600000000005821,0.0,,0.0,20
238,2017-11-06 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,238,303.01,0.23434734344482422,1.0,0.00016700000000000728,0.00016613493539142417,0.00016613493539142417,10053.739999999998,1.6700000000000728,0.0,,0.0,20
239,2017-11-06 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,239,297.97,0.20014631748199463,1.0,-0.0005040000000000873,-0.0005013059816546751,-0.0005013059816546751,10048.699999999997,-5.040000000000873,0.0,,0.0,20
240,2017-11-07 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,240,299.55,0.2806750535964966,1.0,0.00015799999999999273,0.00015723426910942986,0.00015723426910942986,10050.279999999997,1.5799999999999272,0.0,,0.0,20
241,2017-11-07 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,241,298.75,0.2301727533340454,1.0,-7.999999999992724e-05,-7.959977234457872e-05,-7.959977234457872e-05,10049.479999999998,-0.7999999999992724,0.0,,0.0,20
242,2017-11-07 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,242,302.03,0.18520128726959229,1.0,0.0003280000000000655,0.0003263850467885558,0.0003263850467885558,10052.759999999998,3.280000000000655,0.0,,0.0,20
243,2017-11-07 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,243,290.22,0.15807223320007324,1.0,-0.001181000000000131,-0.0011748017459882968,-0.0011748017459882968,10040.949999999997,-11.81000000000131,0.0,,0.0,20
244,2017-11-07 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,244,289.66,0.1804494857788086,1.0,-5.599999999994907e-05,-5.577161523555947e-05,-5.577161523555947e-05,10040.389999999998,-0.5599999999994907,0.0,,0.0,20
245,2017-11-07 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,245,291.78,0.12014138698577881,1.0,0.00021200000000008004,0.00021114717655397857,0.00021114717655397857,10042.509999999998,2.1200000000008004,0.0,,0.0,20
246,2017-11-08 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,246,294.54,0.0874793529510498,1.0,0.00027600000000002183,0.00027483169048377537,0.00027483169048377537,10045.269999999999,2.7600000000002183,0.0,,0.0,20
247,2017-11-08 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,247,296.44,0.10601270198822021,1.0,0.0001899999999999636,0.00018914374626064173,0.00018914374626064173,10047.169999999998,1.8999999999996362,0.0,,0.0,20
248,2017-11-08 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,248,297.86,0.09345591068267822,1.0,0.00014200000000000727,0.00014133333067919355,0.00014133333067919355,10048.589999999998,1.4200000000000728,0.0,,0.0,20
249,2017-11-08 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,249,299.69,0.14892756938934326,1.0,0.0001829999999999927,0.00018211510271589623,0.00018211510271589623,10050.419999999998,1.8299999999999272,0.0,,0.0,20
250,2017-11-08 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,250,314.13,0.09625411033630371,1.0,0.001443999999999869,0.0014367558768686973,0.0014367558768686973,10064.859999999997,14.43999999999869,0.0,,0.0,20
251,2017-11-08 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,251,303.02,0.08928072452545166,1.0,-0.0011109999999998764,-0.0011038404905779878,-0.0011038404905779878,10053.749999999998,-11.109999999998763,0.0,,0.0,20
252,2017-11-09 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,252,307.0,0.06895864009857178,1.0,0.00039799999999995633,0.00039587218699485907,0.00039587218699485907,10057.729999999998,3.9799999999995634,0.0,,0.0,20
253,2017-11-09 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,253,314.8,0.08327066898345947,1.0,0.0007799999999999272,0.0007755229062620764,0.0007755229062620764,10065.529999999997,7.799999999999272,0.0,,0.0,20
254,2017-11-09 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,254,314.18,0.07849061489105225,1.0,-6.199999999989814e-05,-6.159635905898462e-05,-6.159635905898462e-05,10064.909999999998,-0.6199999999989814,0.0,,0.0,20
255,2017-11-09 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,255,327.54,0.07427847385406494,1.0,0.0013360000000000583,0.0013273839507755743,0.0013273839507755743,10078.269999999999,13.360000000000582,0.0,,0.0,20
256,2017-11-09 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,256,325.63,0.04446542263031006,1.0,-0.00019100000000016735,-0.00018951665315591602,-0.00018951665315591602,10076.359999999997,-1.9100000000016735,0.0,,0.0,20
257,2017-11-09 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,257,317.87,0.13239836692810059,1.0,-0.00077599999999984,-0.0007701193685019592,-0.0007701193685019592,10068.599999999999,-7.759999999998399,0.0,,0.0,20
258,2017-11-10 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,258,318.68,0.07762956619262695,1.0,8.099999999994907e-05,8.044812585657299e-05,8.044812585657299e-05,10069.409999999998,0.8099999999994907,0.0,,0.0,20
259,2017-11-10 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,259,314.99,0.085776686668396,1.0,-0.00036900000000005093,-0.00036645642594754907,-0.00036645642594754907,10065.719999999998,-3.6900000000005093,0.0,,0.0,20
260,2017-11-10 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,260,311.56,0.049822449684143066,1.0,-0.0003430000000000291,-0.00034076052185042817,-0.00034076052185042817,10062.289999999997,-3.430000000000291,0.0,,0.0,20
261,2017-11-10 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,261,301.0,0.0464167594909668,1.0,-0.0010559999999999491,-0.001049462895623113,-0.001049462895623113,10051.729999999998,-10.55999999999949,0.0,,0.0,20
262,2017-11-10 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,262,294.72,0.06659829616546631,1.0,-0.0006280000000000655,-0.0006247680747493871,-0.0006247680747493871,10045.449999999997,-6.280000000000655,0.0,,0.0,20
263,2017-11-10 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,263,293.5,0.018801450729370117,1.0,-0.00012199999999993451,-0.00012144801875469446,-0.00012144801875469446,10044.229999999998,-1.2199999999993452,0.0,,0.0,20
264,2017-11-11 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,264,300.01,-0.008830368518829346,1.0,0.0006510000000000218,0.0006481333063858772,0.0006481333063858772,10050.739999999998,6.510000000000218,0.0,,0.0,20
265,2017-11-11 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,265,300.98,0.02363765239715576,-1.0,-9.699999999993451e-05,-9.651030670371986e-05,-9.651030670371986e-05,10049.769999999999,-0.9699999999993452,0.0,,0.0,21
266,2017-11-11 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,266,296.45,0.10016512870788574,1.0,-0.00045299999999988356,-0.000450756584478932,-0.000450756584478932,10045.24,-4.529999999998836,0.0,,0.0,22
267,2017-11-11 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,267,299.0,0.08155345916748047,1.0,0.0002549999999999272,0.0002538515754724897,0.0002538515754724897,10047.789999999999,2.5499999999992724,0.0,,0.0,22
268,2017-11-11 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,268,313.87,0.07752072811126709,1.0,0.00148700000000008,0.0014799274268272725,0.0014799274268272725,10062.66,14.8700000000008,0.0,,0.0,22
269,2017-11-11 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,269,310.02,0.03856313228607178,1.0,-0.00038500000000003635,-0.0003826026120330374,-0.0003826026120330374,10058.81,-3.850000000000364,0.0,,0.0,22
270,2017-11-12 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,270,299.0,0.13575077056884766,1.0,-0.0011020000000000437,-0.001095557029111837,-0.001095557029111837,10047.789999999999,-11.020000000000437,0.0,,0.0,22
271,2017-11-12 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,271,297.86,0.04999661445617676,1.0,-0.0001139999999999418,-0.00011345778524425949,-0.00011345778524425949,10046.65,-1.139999999999418,0.0,,0.0,22
272,2017-11-12 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,272,295.0,0.18079805374145508,1.0,-0.00028600000000005823,-0.00028467200509628405,-0.00028467200509628405,10043.789999999999,-2.860000000000582,0.0,,0.0,22
273,2017-11-12 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,273,306.42,0.11682116985321045,1.0,0.0011420000000000074,0.0011370209851062271,0.0011370209851062271,10055.21,11.420000000000073,0.0,,0.0,22
274,2017-11-12 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,274,314.0,0.0420454740524292,1.0,0.0007579999999999927,0.0007538380600703444,0.0007538380600703444,10062.789999999999,7.579999999999927,0.0,,0.0,22
275,2017-11-12 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,275,305.24,0.15409278869628906,1.0,-0.0008760000000000218,-0.0008705339175318395,-0.0008705339175318395,10054.029999999999,-8.760000000000218,0.0,,0.0,22
276,2017-11-13 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,276,312.91,0.1263951063156128,1.0,0.0007670000000000073,0.0007628781692515413,0.0007628781692515413,10061.699999999999,7.670000000000073,0.0,,0.0,22
277,2017-11-13 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,277,312.99,0.14686524868011475,1.0,7.999999999992724e-06,7.950942683634698e-06,7.950942683634698e-06,10061.779999999999,0.07999999999992724,0.0,,0.0,22
278,2017-11-13 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,278,312.36,0.07148158550262451,1.0,-6.299999999991996e-05,-6.261317579982862e-05,-6.261317579982862e-05,10061.15,-0.6299999999991996,0.0,,0.0,22
279,2017-11-13 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,279,310.82,0.12606823444366455,1.0,-0.0001540000000000873,-0.00015306401355718514,-0.00015306401355718514,10059.609999999999,-1.5400000000008731,0.0,,0.0,22
280,2017-11-13 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,280,310.12,0.1371382474899292,1.0,-6.999999999989086e-05,-6.958520260714965e-05,-6.958520260714965e-05,10058.91,-0.6999999999989086,0.0,,0.0,22
281,2017-11-13 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,281,312.99,0.11727666854858398,1.0,0.0002869999999998981,0.000285319184682931,0.000285319184682931,10061.779999999999,2.8699999999989814,0.0,,0.0,22
282,2017-11-14 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,282,315.98,0.07850396633148193,1.0,0.00029899999999997816,0.0002971641200662092,0.0002971641200662092,10064.769999999999,2.9899999999997817,0.0,,0.0,22
283,2017-11-14 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,283,326.24,0.05308127403259277,1.0,0.001026000000000022,0.00101939736327807,0.00101939736327807,10075.029999999999,10.260000000000218,0.0,,0.0,22
284,2017-11-14 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,284,321.0,0.11112940311431885,1.0,-0.0005239999999999782,-0.0005200977069050695,-0.0005200977069050695,10069.789999999999,-5.239999999999782,0.0,,0.0,22
285,2017-11-14 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,285,327.16,0.12852346897125244,1.0,0.0006159999999999855,0.000611730731226754,0.000611730731226754,10075.949999999999,6.1599999999998545,0.0,,0.0,22
286,2017-11-14 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,286,327.83,0.07264447212219238,1.0,6.700000000000728e-05,6.649497069755932e-05,6.649497069755932e-05,10076.619999999999,0.6700000000000728,0.0,,0.0,22
287,2017-11-14 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,287,335.61,0.058858394622802734,1.0,0.0007780000000000655,0.0007720842901687922,0.0007720842901687922,10084.4,7.780000000000655,0.0,,0.0,22
288,2017-11-15 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,288,332.39,0.08741104602813721,1.0,-0.0003220000000001164,-0.0003193050652494114,-0.0003193050652494114,10081.179999999998,-3.220000000001164,0.0,,0.0,22
289,2017-11-15 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,289,335.2,0.10986506938934326,1.0,0.00028100000000013097,0.0002787372113186462,0.0002787372113186462,10083.99,2.8100000000013097,0.0,,0.0,22
290,2017-11-15 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,290,334.15,0.15302908420562744,1.0,-0.00010500000000010914,-0.00010412545034268096,-0.00010412545034268096,10082.939999999999,-1.0500000000010914,0.0,,0.0,22
291,2017-11-15 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,291,326.87,0.19450163841247559,1.0,-0.0007279999999998836,-0.0007220116354950874,-0.0007220116354950874,10075.66,-7.279999999998836,0.0,,0.0,22
292,2017-11-15 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,292,328.2,0.1486809253692627,1.0,0.00013299999999999272,0.00013200127832816184,0.00013200127832816184,10076.99,1.3299999999999272,0.0,,0.0,22
293,2017-11-15 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,293,331.33,0.18910706043243408,1.0,0.00031299999999991995,0.0003106086242021873,0.0003106086242021873,10080.119999999999,3.1299999999991996,0.0,,0.0,22
294,2017-11-16 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,294,327.79,0.2243061065673828,1.0,-0.0003539999999999054,-0.0003511862954011514,-0.0003511862954011514,10076.58,-3.539999999999054,0.0,,0.0,22
295,2017-11-16 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,295,327.65,0.13521170616149902,1.0,-1.4000000000123692e-05,-1.3893602789958191e-05,-1.3893602789958191e-05,10076.439999999999,-0.1400000000012369,0.0,,0.0,22
296,2017-11-16 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,296,324.01,0.09885156154632568,1.0,-0.0003639999999999418,-0.00036123869144255496,-0.00036123869144255496,10072.8,-3.639999999999418,0.0,,0.0,22
297,2017-11-16 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,297,329.2,0.09243643283843994,1.0,0.0005190000000000509,0.0005152489873719829,0.0005152489873719829,10077.99,5.190000000000509,0.0,,0.0,22
298,2017-11-16 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,298,330.05,0.08411633968353271,1.0,8.499999999985448e-05,8.434221506456593e-05,8.434221506456593e-05,10078.839999999998,0.8499999999985448,0.0,,0.0,22
299,2017-11-16 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,299,331.49,0.14290344715118408,1.0,0.00014400000000005093,0.00014287358465860252,0.00014287358465860252,10080.279999999999,1.4400000000005093,0.0,,0.0,22
300,2017-11-17 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,300,331.87,0.17904877662658691,1.0,3.800000000010186e-05,3.7697365549470714e-05,3.7697365549470714e-05,10080.66,0.38000000000101863,0.0,,0.0,22
301,2017-11-17 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,301,325.4,0.15702176094055176,1.0,-0.0006470000000001164,-0.0006418230552365781,-0.0006418230552365781,10074.189999999999,-6.470000000001164,0.0,,0.0,22
302,2017-11-17 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,302,329.82,0.13770461082458496,1.0,0.0004420000000000073,0.00043874495120700257,0.00043874495120700257,10078.609999999999,4.420000000000073,0.0,,0.0,22
303,2017-11-17 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,303,332.73,0.17718327045440674,1.0,0.00029099999999998544,0.00028873029118101155,0.00028873029118101155,10081.519999999999,2.9099999999998545,0.0,,0.0,22
304,2017-11-17 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,304,331.53,0.12195026874542236,1.0,-0.00011999999999989086,-0.00011902967012899928,-0.00011902967012899928,10080.32,-1.1999999999989086,0.0,,0.0,22
305,2017-11-17 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,305,331.23,0.08789288997650146,1.0,-3.000000000010914e-05,-2.9760959969633048e-05,-2.9760959969633048e-05,10080.019999999999,-0.3000000000010914,0.0,,0.0,22
306,2017-11-18 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,306,328.06,0.10939431190490723,1.0,-0.00031700000000000727,-0.00031448350300892987,-0.00031448350300892987,10076.849999999999,-3.1700000000000728,0.0,,0.0,22
307,2017-11-18 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,307,330.4,0.08471560478210449,1.0,0.00023400000000001455,0.0002322154244630163,0.0002322154244630163,10079.189999999999,2.3400000000001455,0.0,,0.0,22
308,2017-11-18 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,308,331.53,0.05163717269897461,1.0,0.00011300000000010187,0.00011211218361803069,0.00011211218361803069,10080.32,1.1300000000010186,0.0,,0.0,22
309,2017-11-18 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,309,334.88,0.05069327354431152,1.0,0.00033499999999985446,0.000332330719659549,0.000332330719659549,10083.669999999998,3.349999999998545,0.0,,0.0,22
310,2017-11-18 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,310,336.62,0.027959227561950684,1.0,0.00017400000000016008,0.00017255622208993363,0.00017255622208993363,10085.41,1.7400000000016007,0.0,,0.0,22
311,2017-11-18 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,311,346.66,0.03575468063354492,1.0,0.0010039999999999054,0.0009954974562262767,0.0009954974562262767,10095.449999999999,10.039999999999054,0.0,,0.0,22
312,2017-11-19 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,312,346.79,0.09669530391693115,1.0,1.3000000000101863e-05,1.2877088193296847e-05,1.2877088193296847e-05,10095.58,0.13000000000101863,0.0,,0.0,22
313,2017-11-19 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,313,361.99,0.03106987476348877,1.0,0.0015199999999998908,0.0015056093854933456,0.0015056093854933456,10110.779999999999,15.199999999998909,0.0,,0.0,22
314,2017-11-19 08:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,314,359.14,0.07633304595947266,1.0,-0.00028500000000003636,-0.00028187736257740396,-0.00028187736257740396,10107.929999999998,-2.850000000000364,0.0,,0.0,22
315,2017-11-19 12:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,315,356.72,0.0260084867477417,1.0,-0.00024200000000000726,-0.00023941598329233317,-0.00023941598329233317,10105.509999999998,-2.4200000000000728,0.0,,0.0,22
316,2017-11-19 16:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,316,349.12,0.06682288646697998,1.0,-0.0007599999999998544,-0.0007520649625796764,-0.0007520649625796764,10097.91,-7.599999999998545,0.0,,0.0,22
317,2017-11-19 20:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,317,354.15,0.08957123756408691,1.0,0.0005029999999998835,0.0004981228788926457,0.0004981228788926457,10102.939999999999,5.029999999998836,0.0,,0.0,22
318,2017-11-20 00:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,318,361.68,0.028866171836853027,1.0,0.0007530000000000655,0.0007453275977092466,0.0007453275977092466,10110.47,7.530000000000655,0.0,,0.0,22
319,2017-11-20 04:00:00,unknown_asset,,train_epoch,asset_seed0::train_epoch,asset_seed0,0,319,356.97,0.06040322780609131,1.0,-0.0004710000000000946,-0.0004658537140213013,-0.0004658537140213013,10105.759999999998,-4.710000000000946,0.0,,0.0,22
